product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
rhinos junior sirup 60 ml,batuk dan flu, rhinos junior merupakan obat dengan kandungan pseudoephedrine hcl dan chlorpheniramine maleate yang digunakan untuk meringankan gejala flu seperti bersin bersin dan hidung tersumbat karena pilek   , obat ini digunakan untuk meringankan gejala bersin bersin dan hidung tersumbat karena pilek ," dewasa dan anak anak lebih dari 12 tahun  
 2 sendok takar  10 ml   3 kali sehari  
 
 anak anak 6 12 tahun  
 1 sendok takar  5 ml   3 kali sehari 
 
 anak anak 2 5 tahun  
 1 2 sendok takar  2 5 ml   3 kali sehari  
 
 anak anak di bawah 2 tahun  
 atas petunjuk dokter  ", dapat diberikan bersama atau tanpa makanan 
acetylcysteine 200 mg 10 kapsul,batuk dan flu, acetylcysteine 200 mg kapsul adalah obat generik yang digunakan sebagai mukolitik  pengencer dahak  dan antidot pada pasien yang overdosis paracetamol  fungsi mukolitik dari acetylcysteine bekerja dengan cara melalui gugus sulfhidril bebasnya yang membuka ikatan disulfida dalam mukoprotein  sehingga menurunkan viskositas lendir  mukus  dahak  yang membuat mukus tersebut encer sehingga mukus lebih mudah dikeluarkan  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
 terapi hipersekresi mukus atau mukolitik  pengencer dahak  dan antidot pada pasien yang overdosis paracetamol "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
mukolitik  
dewasa   3 x sehari 1 kapsul   
sebagai tab effervescent  1 x sehari 600 mg   
maks  600 mg setiap hari 

keracunan parasetamol  
dewasa  sebagai tab effervescent  awalnya  140 mg kg diikuti oleh 17 dosis pemeliharaan 70 mg kg diberikan setiap 4 jam 
anak  sama seperti dosis dewasa  ", dikonsumsi setelah makan 
rhinos sr 10 kapsul,batuk dan flu," rhinos sr merupakan obat dengan kandungan pseudoephedrine hcl dan loratadine dalam bentuk kapsul lepas lambat  obat ini dapat meredakan gejala yang berhubungan dengan rinitis alergi misalnya bersin  hidung tersumbat  rinore  pruritus   lakrimasi  
dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  "," informasi obat ini hanya untuk kalangan medis   
meredakan gejala yang berhubungan dengan rinitis alergi misalnya bersin  hidung tersumbat  rinore  pruritus   lakrimasi  "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa dan anak diatas 12 tahun  1 kapsul  2 kali perhari atau setiap 12 jam  ", diminum sebelum atau sesudah makan 
rhinos neo drops 10 ml,batuk dan flu, rhinos neo drops merupakan obat dengan kandungan pseudoephedrine hcl  obat ini dapat digunakan untuk meringankan gejala hidung tersumbat krn flu  , meringankan gejala hidung tersumbat krn flu  , anak 2 5 tahun  3 x sehari 0 8 ml  , sebelum   sesudah makan 
sumagesic 600 mg 4 tablet,demam, sumagesic tablet merupakan obat dengan kandungan paracetamol 600 mg  obat ini dapat digunakan untuk meringankan rasa sakit pada sakit kepala  sakit gigi  dan menurunkan demam  paracetamol pada kandungan obat ini bekerja pada pusat pengatur suhu di hipotalamus untuk menurunkan suhu tubuh  antipiretik  serta menghambat sintesis prostaglandin sehingga dapat mengurangi nyeri ringan sampai sedang  analgesik   , obat ini digunakan untuk meringankan rasa sakit pada sakit kepala  sakit gigi dan menurunkan demam  , dewasa   1 tablet  3 4 kali sehari atau sesuai petunjuk dokter  , obat diminum sebelum atau setelah makan  
paracetamol 500 mg 10 kaplet,demam, paracetamol tablet merupakan obat yang dapat digunakan untuk meringankan rasa sakit pada sakit kepala  sakit gigi  dan menurunkan demam  paracetamol bekerja pada pusat pengatur suhu di hipotalamus untuk menurunkan suhu tubuh  antipiretik  serta menghambat sintesis prostaglandin sehingga dapat mengurangi nyeri ringan sampai sedang  analgesik   , obat ini digunakan untuk meredakan nyeri ringan hingga sedang seperti sakit kepala  sakit gigi  nyeri otot  serta menurunkan demam  ," dewasa  1 2 kaplet  3 4 kali per hari  penggunaan maximum 8 kaplet per hari  
 anak 7 12 tahun   0 5   1 kaplet  3 4 kali per hari  penggunaan maximum 4 kaplet per hari  ", obat dapat diminum sebelum atau sesudah makan 
januvia 100 mg 2 strip  14 tablet strip    obat rutin,diabetes, januvia 100 mg di gunakan sebagai anti diabetes untuk memperbaiki kontrol gula darah pada pasien diabetes melitus tipe 2  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
tambahan terhadap diet dan olahraga untuk memperbaiki kontrol glikemik pada diabetes melitus tipe 2  terapi kombinasi dengan metformin atau tiazolidinedion pada diabetes melitus tipe 2 yang tidak dapat dikontrol secara adekuat dengan monoterapi saja  diet  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
1 x sehari 1 tablet  insufisiensi ginjal derajat sedang  crcl bersihan kreatinin minimum 30 ml mnt hingga maximum 50 ml mnt    1 x sehari 0 5 tablet  penurunan fungsi ginjal berat 25 mg sekali sehari  ", sebelum sesudah makan 
kombiglyze xr 5 mg 500 mg 7 tablet,diabetes, kombiglyze merupakan obat kombinasi saxagliptin dan metformin  obat ini digunakan untuk pasien diabetes  kombinasi ini membantu meningkatkan kontrol glikemik pada pasien diabetes mellitus tipe 2  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
sebagai tambahan terhadap diet dan olahraga untuk memperbaiki pengendalian kadar glukosa darah  kontrol glikemik  pada orang dewasa dengan diabetes melitus tipe 2 yang tidak dapat dikendalikan dengan dosis metformin maksimal yang dapat ditoleransi tubuh  atau pada pasien yang sudah diterapi dengan kombinasi saxagliptin dan metformin dalam tablet yang terpisah  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
1 tablet  1 kali sehari ", berikan bersama makanan 
autocheck glucose 25 strip,diabetes, autocheck glucose merupakan strip untuk monitor kadar gula darah untuk digunakan pada alat autocheck  waktu pengukuran yang sangat singkat hanya 15 detik dengan hasil yang akurat  strip ini hanya dapat digunakan dalam satu kali pemakaian  , untuk monitor kadar glukosa darah dalam tubuh , hanya untuk satu kali pemakaian , bersihkan jari terlebih dahulu dengan alkohol  kemudian gunakan lancet untuk menusuk jari agar darah dapat keluar  teteskan darah pada strip  setelah itu masukkan kedalam alat pengukur  
glucodex 80 mg 10 tablet,diabetes, glucodex tablet merupakan obat antidiabetes dengan kandungan gliclazide yang termasuk dalam golongan sulfonilurea  obat ini digunakan pada pasien diabetes melitus tipe 2 atau non insulin dependent  type ii  diabetes melitus  niddm  dimana kadar glukosa darah tidak dapat hanya dikontrol hanya dengan diet  olahraga  dan penurunan berat badan saja  gliclazide bekerja dengan cara meningkatkan pelepasan insulin dalam darah yang diproduksi oleh sel beta pankreas  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
diabetes melitus tipe 2 atau non insulin dependent  type ii  diabetes melitus  niddm  dimana kadar glukosa darah tidak dapat hanya dikontrol hanya dengan diet  olahraga  dan penurunan berat badan saja  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dosis awal 40 80 mg per hari  bila perlu dosis dapat ditingkatkan menjadi dosis maksimum 320 mg per hari  ", dikonsumsi sebelum makan  
easy touch gcu  glucose  cholesterol  uric acid  meter device,diabetes," easy touch gcu meter device merupakan alat yang digunakan untuk melakukan pemeriksaan kadar gula darah  kolesterol  dan asam urat sekaligus  alat test ini hanya dapat digunakan dengan menggunakan strip test easy touch gcu meter  
dalam 1 paket alat terdiri dari  
1  1 unit alat atau mesin
2  10 test strip gula darah
3  10 test strip asam urat 
4  2 test strip kolesterol
5  lancing atau pena jarum 
6  25 jarum lancet 
7  tas alat  ", alat yang berfungsi untuk memeriksa kadar gula  kolesterol dan asam urat dalam darah dalam satu alat , sesuai kebutuhan ,"  pengecekan gula darah  kolesterol  dan asam urat disesuaikan dengan warna chip dan strip masing masing  hijau untuk gula darah  biru untuk kolesterol  dan kuning untuk asam urat   
cara penggunaan   
1  nyalakan alat dengan memasang baterai pada tempat yang sesuai  
2  akan tampil format tanggal pada layar alat  tampilan tersebut akan mati secara otomatis setelah beberapa saat  
3  jika ingin cek gula darah  pasangkan chip berwarna hijau di belakang alat  setelah itu  masukkan strip gula warna hijau dibagian atas alat  
4  tampilan kode chip akan muncul pada layar alat  diikuti dengan gambar tetes darah berkedip  
5  kemudian aplikasikan tetes darah pada strip  sesuai dengan tanda panah pada ujung strip   
6  hasil akan terlihat setelah beberapa detik  
7  cara yang sama dapat dilakukan untuk cek kolesterol atau asam urat  dengan warna chip dan strip yang sesuai   "
ezelin insulin cartridge 100 iu ml 3 ml,diabetes, ezelin merupakan sediaan steril yang mengandung insulin glargine yang ditujukan untuk penggunaan injeksi subkutan  sk   insulin glargine merupakan analog insulin rekombinan manusia atau insulin buatan manusia dengan aktivitas yang mirip dengan insulin alami dalam tubuh manusia  insulin ini termasuk ke dalam agen penurun kadar glukosa darah parenteral yang bekerja lebih lama  long acting  dibandingkan dengan insulin biasa  produk ini digunakan untuk mengontrol kadar gula darah yang tinggi pada pasien diabetes mellitus tipe 1 dan diabetes mellitus tipe 2 dewasa  remaja  dan anak berusia 2 tahun ke atas yang sudah menjalani pengobatan dengan perubahan pola hidup dan obat anti diabetik namun tidak dapat mencapati target penurunan kadar gula darah yang diinginkan  secara umum  aktivitas insulin adalah regulasi metabolisme glukosa  insulin dan analognya menurunkan kadar glukosa darah dengan merangsang pengambilan glukosa perifer  terutama oleh otot rangka dan lemak  dan dengan menghambat produksi glukosa hati  insulin menghambat lipolisis di adiposit  menghambat proteolisis  dan meningkatkan sintesis protein  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
untuk pasien diabetes melitus baik dewasa  remaja  dan anak anak di atas usia 6 tahun yang membutuhkan terapi insulin  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
  dosis bersifat individual  1 x sehari diinjeksikan secara subkutan  diberikan pada waktu yang sama tiap harinya  
  kebutuhan dosis insulin dipengaruhi oleh pola makan  aktivitas fisik  kerja  atau penyakit lain dari pasien  sehingga harus dipertimbangkan secara individu  
  terkadang penyuntikan insulin glargine dikombinasikan dengan insulin kerja cepat  insulin analog kerja singkat  dan obat antidiabetes oral  
  jika terdapat perubahan regimen terapi dengan insulin lainnya  dosis insulin glargine perlu disesuaikan termasuk dosis obat kombinasi yang digunakan pada waktu bersamaan  ", ditentukan dokter  disuntikan secara subkutan pada area perut  lengan atas atau paha  
lapigim 2 500 mg 10 kaplet,diabetes, lapigim kaplet merupakan obat anti diabetes kombinasi yang terdiri dari metformin  antidiabetes oral golongan biguanid  dan glimepiride  antidiabetes oral golongan sulfonilurea   obat ini digunakan untuk pengobatan diabetes mellitus tipe 2  lapigim digunakan dengan diet dan olahraga  untuk mengobati dm tipe 2 ketika penggunaan glimepiride atau metformin saja tidak menghasilkan kontrol glikemik yang adekuat  obat ini juga digunakan sebagai pengganti terapi kombinasi glimepiride dan metformin  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
terapi tambahan untuk diet dan olahraga pada pasien diabetes melitus tipe 2 atau niddm dimana penggunaan glimepiride atau metformin saja tidak menghasilkan kontrol glikemik yang adekuat  serta sebagai pengganti terapi kombinasi glimepiride dan metformin  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
  dosis harus disesuaikan dengan kadar gula pasien  
  dosis bersifat individual  diberikan 1 atau 2 kali per hari  ", dikonsumsi bersama makanan   segera sebelum atau pada saat makan  tablet ditelan utuh tanpa dikunyah dan diminum sekaligus dengan air secukupnya  
lipesco 10 kaplet,diabetes,   , menurunkan kadar gula darah  mengurangi rasa nyeri pada penderita dengan neuropati diabetik , 1 x sehari 1 kaplet , sesudah makan 
sansulin log g catridge,diabetes, sansulin log g catride merupakan sediaan steril yang mengandung insulin glargine yang ditujukan untuk penggunaan injeksi subkutan  sk   insulin glagine merupakan analog insulin rekombinan manusia atau insulin bauatan manusia dengan aktivitaas yang mirip dengan insulin alami dalam tubuh manusia  insulin ini termasuk ke dalam agen penurun kadar glukosa darah parenteral yang bekerja lebih lama  long acting  dibandingkan dengan insulin biasa  produk ini di gunakan untuk mengontrol kadar gula darah yang tinggi pada pasien diabetes mellitus tipe 1 dan diabetes mellitus tipe 2 dewasa yang sudah menjalani pengobatan dengan perubahan pola hidup dan obat anti diabetik namun tidak dapat mencapati target penurunan kadar gula darah yang diinginkan  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
pengobatan diabetes mellitus pada dewasa dan anak 6 tahun keatas  di mana pengobatan pengobatan insulin diperlukan   "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dosis bersifat individual  1 x sehari diinjeksi secra subkutan  diberikan pada waktu yang sama tiap harinya  ", ditentukan dokter  disuntikan secara subkutan pada area perut  lengan atas atau paha  
janumet xr 100mg 1000 mg 28 tablet,diabetes, janumet xr merupakan tablet lepas lambat terapi diet dan olahraga untuk memperbaiki kontrol glukosa darah tinggi pada pasien diabetes melitus tipe 2  obat ini mengandung sitagliptin dan metformin  sitagliptin bekerja dengan cara menaikkan incretin tubuh  incretin membantu mengontrol glukosa darah dengan meningkatkan pelepasan insulin setelah makan dan menurunkan jumlah glukosa yang diproduksi dalam hati  metformin bekerja dengan membantu tubuh memproduksi insulin secara natural dan menurunkan glukosa dalam hati yang diserap usus  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , sebagai terapi tambahan terhadap diet   olahraga untuk memperbaiki kontrol glukosa darah pada pasien diabetes melitus tipe 2 yang tidak dapat dikendalikan secara adekuat dengan metformin atau sitagliptin saja  atau pasien yang telah mendapat terapi kombinasi sitagliptin   metformin  ," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dosis bersifat individual  tidak boleh melebihi dosis maksimal 
sitagliptin 100 mg   metformin 2 g  umumnya diberikan 2 x perhari pasien dengan glukosa darah tidak dapat dikendalikan secara adekuat dengan metformin saja dosis awal lazim  sitagliptin 50 mg 2 x perhari  plus dosis metformin yang telah digunakan pasien dengan glukosa darah tidak dapat dikendalikan secara adekuat dengan sitagliptin saja dosis awal lazim  sitagliptin 50 mg metformin hcl 500 mg 2 x perhari dosis dapat dititrasi hingga dosis sitagliptin 50 mg metformin hcl 1000 mg 2 x perhari penggantian dari pemberian sitagliptin   metformin secara bersama  
dapat dimulai dengan dosis sitagliptin   metformin yang sudah 
digunakan sebelumnya 
 ", sebaiknya diberikan bersama makanan  
metrix 2 mg 15 tablet,diabetes, metrix tablet merupakan obat anti diabetes mengandung glimepiride yang termasuk ke dalam golongan sulfonilurea  metrix digunakan sebagai obat anti diabetes mellitus tipe 2 atau non insulin dependent  type ii  diabetes melitus  niddm  dimana kadar glukosa darah tidak dapat hanya dikontrol dengan diet dan olahraga saja  obat ini bekerja dengan menurunkan kadar gula darah dengan merangsang pelepasan insulin dari sel beta pankreas yang masih berfungsi  obat ini juga dapat meningkatkan sensitivitas jaringan perifer terhadap insulin  metrix digunakan sebagai terapi tunggal atau dikombinasikan dengan obat anti diabetes oral lain atau insulin  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
diabetes melitus tipe 2 atau non insulin dependent  type ii  diabetes melitus  niddm  dimana kadar glukosa darah tidak dapat hanya dikontrol dengan diet dan olahraga saja  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
  dosis awal  1 2 mg  satu kali sehari
  dosis pemeliharaan  1 4 mg  satu kali sehari  dosis maksimum 8 mg  satu kali sehari  
  pada saat pemberian telah mencapai dosis 2 mg maka kenaikan dosis tidak boleh melebihi 2 mg dengan interval 1 2 minggu tergantung dari respon gula darah  ", segera sebelum makan utama pertama pada hari itu  setiap harinya  dan tidak boleh mengurangi jadwal makan  
velacom plus 1 250 10 tablet,diabetes, velacom plus tablet merupakan obat anti diabetes kombinasi yang terdiri dari metformin  antidiabetes oral golongan biguanid  dan glimepiride  antidiabetes oral golongan sulfonilurea   obat ini digunakan untuk pengobatan diabetes mellitus tipe 2  velacom plus ini digunakan dengan diet dan olahraga  untuk mengobati dm tipe 2 ketika penggunaan glimepiride atau metformin saja tidak menghasilkan kontrol glikemik yang adekuat  obat ini juga digunakan sebagai pengganti terapi kombinasi glimepiride dan metformin  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
terapi tambahan untuk diet dan olahraga pada pasien diabetes melitus tipe 2 atau niddm dimana penggunaan glimepiride atau metformin saja tidak menghasilkan kontrol glikemik yang adekuat  serta sebagai pengganti terapi kombinasi glimepiride dan metformin  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
  dosis harus disesuaikan dengan kadar gula pasien  
  dosis bersifat individual  diberikan 1 atau 2 kali per hari  ", dikonsumsi bersama makanan   segera sebelum atau pada saat makan  tablet ditelan utuh tanpa dikunyah dan diminum sekaligus dengan air secukupnya  
obeslim 10 kapsul,diet, obeslim merupakan obat yang mengandung orlistat  orlistat digunakan bersama makanan rendah kalori  sebagai terapi tambahan pada pasien obesitas dengan index massa tubuh  body mass index bmi  30 kg m2 dan diatasnya atau pasien yang berkelebihan berat badan dengan bmi 27 kg m2 dan diatasnya yang memiliki faktor risiko terkait  orlistat bekerja dengan menghambat enzim lipase lambung dan pankreas  hidrolisis trigliserida terhambat dan menyebabkan penurunan penyerapan lemak dari makanan  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
terapi tambahan bersama makanan rendah kalori untuk pasien obesitas dengan index massa tubuh  body mass index bmi  30 kg m2 dan diatasnya atau pasien yang kelebihan berat badan dengan bmi 27 kg m2 dan diatasnya yang memiliki faktor risiko terkait  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa  pasien dengan bmi 30 mg m2 dan diatasnya atau 27 kg m2 dan diatasnya yang memiliki faktor risiko terkait  hipertensi  diabetes  dislipidemia    120 mg 3 kali sehari saat makan berat  ", bersama dengan makanan  saat makan atau maksimal 1 jam setelah makan  jika makan terlewat atau makanan tidak mengandung lemak  maka dosis dapat diabaikan kpasul harus ditelan dengan air  
borobudur susut perut 12 kapsul,diet,   , membantu mengurangi lemak dan menurunkan berat badan , minum secara teratur 2 x sehari 2 kapsul  dosis dapat ditingkatkan atau dikurangi sesuai kebutuhan , berikan setelah makan 
combes 30 tablet,diet, combes merupakan tablet dengan kombinasi chitosan  ekstrak garsinia cambogia  l carnitine  chromium picolinat  coenzime q10 dan vitamin c yang dapat membantu mengurangi lemak tubuh  , membantu mengurangi lemak tubuh , dewasa  1 3 kali sehari 2 tablet , diminum 30 menit sebelum makan 
laxing 4 kapsul,diet, laxing merupakan obat tradisional yang terbuat dari bahan alam untuk menjaga kesehatan pencernaan dan melancarkan buang air besar  bab   ," membantu melancarkan buang air besar  
 membantu melunakkan tinja ", 1 2 kapsul per hari  diminum sebelum tidur  , dikonsumsi pada malam hari sebelum tidur  
slimesco 500 mg 10 kapsul,diet, slimesco mengandung hoodia gordonii extract 500 mg dan berguna untuk membantu mengurangi lemak dan membantu menurunkan berat badan  , membantu mengurangi lemak dan membantu menurunkan berat badan  , sehari 3 x 1 kapsul , selama penggunaan produk harus disertai olahraga teratur dan diet rendah kalori dan rendah lemak  
corsel 10 kaplet,diet,   , meningkatkan metabolisme lemak  karbohidrat dan protein untuk menghasilkan energi dan menjaga kesehatan , 1 2 kapsul per hari , sesudah makan 
xenical 120 mg 21 kapsul,diet, xenical 120 mg merupakan obat yang mengandung orlistat  orlistat digunakan bersama makanan rendah kalori  sebagai terapi tambahan pada pasien obesitas dengan index massa tubuh  body mass index bmi  30 kg m2 dan diatasnya atau pasien yang berkelebihan berat badan dengan bmi 27 kg m2 dan diatasnya yang memiliki faktor risiko terkait  orlistat bekerja dengan menghambat enzim lipase lambung dan pankreas  hidrolisis trigliserida terhambat dan menyebabkan penurunan penyerapan lemak dari makanan  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
 terapi tambahan bersama makanan rendah kalori untuk pasien obesitas dengan index massa tubuh  body mass index bmi  30 kg m2 dan diatasnya atau pasien yang kelebihan berat badan dengan bmi 27 kg m2 dan diatasnya yang memiliki faktor risiko terkait  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
 dewasa  pasien dengan bmi 30 mg m2 dan diatasnya atau 27 kg m2 dan diatasnya yang memiliki faktor risiko terkait  hipertensi  diabetes  dislipidemia    120 mg 3 kali sehari saat makan berat  ", bersama dengan makanan  saat makan atau maksimal 1 jam setelah makan  jika makan terlewat atau makanan tidak mengandung lemak  maka dosis dapat diabaikan kpasul harus ditelan dengan air  
orlistat 120 mg 10 kapsul,diet, orlistat 120 mg merupakan obat yang mengandung orlistat  orlistat digunakan bersama makanan rendah kalori  sebagai terapi tambahan pada pasien obesitas dengan index massa tubuh  body mass index bmi  30 kg m2 dan diatasnya atau pasien yang berkelebihan berat badan dengan bmi 27 kg m2 dan diatasnya yang memiliki faktor risiko terkait  orlistat bekerja dengan menghambat enzim lipase lambung dan pankreas  hidrolisis trigliserida terhambat dan menyebabkan penurunan penyerapan lemak dari makanan  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
 terapi tambahan bersama makanan rendah kalori untuk pasien obesitas dengan index massa tubuh  body mass index bmi  30 kg m2 dan diatasnya atau pasien yang kelebihan berat badan dengan bmi 27 kg m2 dan diatasnya yang memiliki faktor risiko terkait  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
 dewasa  pasien dengan bmi 30 mg m2 dan diatasnya atau 27 kg m2 dan diatasnya yang memiliki faktor risiko terkait  hipertensi  diabetes  dislipidemia    120 mg 3 kali sehari saat makan berat  pasien dewasa dengan bmi  28 kg m2 tanpa faktor risiko   60 mg 3 kali sehari saat makan berat  ", bersama dengan makanan  saat makan atau maksimal 1 jam setelah makan  jika makan terlewat atau makanan tidak mengandung lemak  maka dosis dapat diabaikan kapsul harus ditelan dengan air  
merit body slimming sachet 21 pil,diet, merit body slimming sachet merupakan herbal yang digunakan untuk membantu mengurangi lemak tubuh  , digunakan secara tradisional untuk membantu mengurangi lemak tubuh  dan melancarkan bab , sekali sehari   3 pill sebelum tidur malam bila diperlukan  boleh ditambah 3 pil diminum pagi hari  untuk pemula  cukup minum 2 pil sekali sehari sebelum tidur malam  , sebelum makan 
tolak angin bebas gula 5 sachet,herbal, tolak angin bebas gula atau sugar free merupakan obat herbal yang digunakan untuk membantu meringakan gejala masuk angin dengan gejala  kembung  mual  sakit perut  pusing  meriang  tenggorokan kering  kecapaian  dan kurang tidur , obat herbal untuk embantu mengurangi gejala masuk angin dengan gejala kembung  mual  sakit perut  pusing  meriang  lesu dan tenggorokan kering  juga baik diminum saat perjalanan  kecapaian dan kurang tidur  ," untuk daya tahan tubuh  minum 1 sachet  2 kali per hari  selama 7 hari atau lebih  
 untuk masuk angin  sakit perut  minum 1 sachet  3 sampai 4 kali per hari  
 untuk mabuk atau saat melakukan perjalanan  minum 1 sachet  1 kali per hari  
 untuk kecapaian dan kurang tidur  minum 1 sachet per hari  "," kocok dahulu sebelum diminum  
 sesudah makan  obat dapat langsung diminum atau dapat dicampur dengan air  "
shen nong shi die da yao jing 30 ml,herbal, shen nong shi die da yao jing merupakan obat herbal yang secara traditional chinese medicine  tcm  digunakan untuk membantu meringankan luka ringan dan bengkak  , membantu meringankan luka ringan dan bengkak  , 3 4 x sehari , gosok pada bagian yang sakit  
new hau fung san,herbal, hau fung san merupakan herbal yang membantu meredakan panas dalam yang disertai sariawan  tenggorokan kering dan bau mulut , membantu meredakan panas dalam yang disertai sariawan  tenggorokan kering dan bau mulut , 2 3 kali tiap jam , taburkan serbuk obat 100 200 mg atau secukupnya pada bagian yang sakit  
mapoh 5 5 g,herbal, mapoh merupakan produk herbal yg bermanfaat untuk membantu meredakan demam dan membantu meredakan gatal pada saat sakit tampek  , obat sakit tampek  campak  dan panas dalam cocok untuk anak anak dan dewasa ," dosis  
1  anak anak 1 3 tahun  1 botol dibagi 4 bagian 
2  anak anak 4 7 tahun  1 botol dibagi 3 bagian 
3  anak anak 8 15 tahun  1 botol dibagi 2 bagian 
4  dewasa  tiap kali 1 botol 
dilarang untuk wanita hamil  ", diaduk dengan air panas 
kapsida kembang bulan 12 kapsul,herbal, kapsida merupakan kapsul ekstrak herbal yang berkhasiat untuk membantu meringankan gatal gatal  bisul  koreng  dan jerawat  , membantu meringankan gatal gatal  bisul  koreng dan jerawat , 3 x sehari 2 kapsul , sebelum makan 
batugin sirup 120 ml,herbal, batugin sirup merupakan obat herbal yang digunakan untuk membantu meluruhkan batu urin di ginjal dan saluran kemih  serta membantu melancarkan buang air kecil , membantu meluruhkan batu urin di ginjal dan saluran kemih  serta membantu melancarkan buang air kecil ," terapi  3 4 kali sehari 1 gelas  cup  takaran penuh  30 ml 
profilaksis  1 kali sehari 1 gelas  cup  takaran penuh  30 ml  ", sebelum atau sesudah makan  
siladex cough herbal sirup 60 ml,herbal, siladex cough herbal sirup mengandung glycyrrhiza inflata radix extract  akar manis  drymaria cordata herba extract  cemplonan  myristica fragrans semen extract  pala  dan madu 800 mg yang dapat membantu meredakan batuk  membantu menghangatkan dan melegakan tenggorokan  , meredakan batuk dan melegakan tenggorokan  ," dewasa dan anak anak di atas 12 tahun   3 x sehari 2 sendok takar  10 ml  
anak anak 6 12 tahun   3 x sehari 1 sendok takar  5 ml  
anak anak 2 5 tahun   3 x sehari 1 2 sendok takar  2 5 ml  ", sesudah makan 
fu fang e jiao jiang 20 ml,herbal, fu fang e jiao jiang merupakan cairan herbal yang membantu memelihara stamina dan membantu meredakan sakit kepala , membantu memelihara stamina dan membantu meredakan sakit kepala , 3 x sehari 20 ml , baik diminum sebelum maupun setelah makan  
fu fang e jiao jiang 20 ml 12 botol,herbal, fu fang e jiao jiang merupakan cairan herbal yang membantu memelihara stamina dan membantu meredakan sakit kepala , membantu memelihara stamina dan membantu meredakan sakit kepala , 3 x sehari 20 ml , baik diminum sebelum maupun setelah makan  
antangin jrg cair 15 ml 5 sachet,herbal, antangin jrg cair merupakan sirup herbal yang berkhasiat membantu meredakan gejala masuk angin seperti meriang  mual  kembung  sakit kepala  dan membantu melegakan tenggorokan  , membantu meredakan gejala masuk angin seperti meriang  mual  kembung  sakit kepala  dan membantu melegakan tenggorokan  ," dewasa  3 kali per hari 1 sachet  
anak  6 12 tahun    1 2 dosis dewasa ", diminum sesudah makan langsung dari sachet nya atau dituang 1 2 gelas air hangat    
borobudur em 12 kapsul,herbal, em kapsul merupakan obat herbal yang secara tradisional membantu melancarkan haid dan membantu meredakan nyeri haid , membantu melancarkan haid dan membantu meredakan nyeri haid ," minumlah secara teratur 2 kali   2 kapsul mulai 4 5 hari sebelum datang haid  
 dosis dapat ditingkatkan atau dikurangi sesuai dengan kebutuhan ", sebelum   sesudah makan 
vermint 12 kapsul,herbal, vermint 12 kapsul mengandung esktrak lumbricus rubellus  berfungsi untuk membantu meredakan demam , membantu meredakan demam ," dewasa  2 kapsul  3 kali per hari 
 anak anak  1 kapsul  3 kali per hari  ", sebelum   sesudah makan 
vermint 30 kapsul,herbal, vermint 30 kapsul mengandung esktrak lumbricus rubellus  digunakan untuk membantu meredakan demam , membantu meredakan demam ," dewasa   2 kapsul  3 kali per hari
 anak anak   1 kapsul  3 kali per hari  ", obat dapat diminum sebelum atau sesudah makan 
biosan 275 mg 6 tablet,herbal, biosan tablet merupakan herbal yang mengandung ekstrak tribulus terrestris yang digunakan untuk membantu memelihara stamina , membantu memelihara stamina , 3 kali sehari 1 tablet , sesudah makan 
